filename,tempo,beats,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
classical.00079.au,143.5546875,62,0.2176269911932264,0.018847767263650894,789.6016070365972,897.9943189328015,1158.4513283366389,0.05211230771091331,-437.5572833829655,171.02712259314458,7.378997301361057,-3.129031471374811,0.7910538156219016,-11.140400621787554,-12.525170125095384,-6.894892371000876,-5.841103854225268,-8.446661203852194,-8.470935072238506,-8.330275447543649,-7.3735765926937855,-6.733350814241353,-6.086332232342657,-7.057519224388558,-6.649798074594806,-4.29258793277034,-4.405682414736029,-4.917366480617425,classical
classical.00081.au,151.99908088235293,65,0.2669036999837227,0.016525525599718094,1213.8723064679195,1539.5569803150297,2163.5285841053114,0.06055896865325077,-374.7410913913811,153.8556578970393,-21.574737760962385,20.8465030043222,7.006253363548398,-3.949142725108317,-2.5223049025980893,-2.80880481977851,-4.284175825207112,-4.506857974039111,-5.767222891258233,-4.26254700828798,-3.8430529316430224,-4.578050788168744,-3.634757618054047,-2.2924845718038105,-3.1360942922450605,-0.22214840360035498,2.6310966708845536,1.8191584942971641,classical
classical.00096.au,135.99917763157896,66,0.2931424425931261,0.057000208646059036,1932.858343454793,1740.355038406224,3573.061727517899,0.11752045339106038,-203.58715756623062,111.19833042971317,-51.52694043030963,39.475951945689715,-10.546441043002666,11.89438007526284,-13.180362049529188,15.112908613124992,-7.285827780773159,13.369071580771791,-7.301339712682812,3.8365464449520097,-3.773126955932933,5.291515766051183,4.111488128637838,6.639012661640028,2.993226935947679,3.5397485677745952,-3.361386400286461,-3.682384277249367,classical
classical.00028.au,161.4990234375,76,0.2629471904228456,0.06261681765317917,1313.6988926998818,1371.0499732024318,2397.0521720201236,0.08109777113970588,-228.91714656624248,153.9831207053573,-30.68881557092691,20.806396761546065,-6.085672746537076,1.1744190598913413,-10.787297901194835,-3.8875842723615905,-11.598485703911756,0.8836244130671405,-8.28228508201999,-0.7245343576356454,-3.1098046805998867,-3.4379352645707932,-2.6290292006339273,0.7191950707936612,-1.9736059789324634,-2.5135126261721625,1.5714753532281238,-1.4848666807250082,classical
classical.00025.au,129.19921875,65,0.29734244840522867,0.06412311643362045,1184.0803873157922,1304.6038035798838,2139.1787313455397,0.068293993687113,-221.26289706365148,173.33707483048755,-37.46217676227773,24.364593443984987,-8.688421228734917,3.3880832295335566,-12.84121281396413,1.0831418443721719,-15.32858059573043,0.4249907500155184,-9.62242032274869,2.2980976573214806,-4.48263447365404,0.36416577502168573,-1.487534152098917,1.811832793495328,0.22852911104572968,-0.9667107097698524,-0.4876118775761936,-6.266113804825987,classical
classical.00035.au,151.99908088235293,74,0.319262861613075,0.04059780016541481,1016.2794101985551,1151.8816482152479,1823.6806391193402,0.06115495900251548,-319.77555858843,166.00961910010088,-11.933087621949912,27.254136894680663,7.828892003913062,1.730611645455489,-7.856900668772062,-2.4047609856654404,-2.907307289530864,-2.5217147500870505,-11.367482038995654,-4.608424963560572,-4.49262045657724,-7.452209082698275,-5.582484895761484,-1.8696912346831014,-1.2800490037919632,-1.4267523892714877,-0.4870248913161804,-4.0966013719748915,classical
classical.00041.au,123.046875,55,0.2682129872414635,0.021300973370671272,1329.251894109989,1415.5428911584668,2462.126778522881,0.07881698372194272,-368.4408920402393,124.27625995252204,-31.578691912956337,17.614765998995402,2.323812129010007,-5.951695106801169,-11.80854964888524,-5.548753635648395,-5.406486315296088,-1.3045243337054895,-8.43232233940447,-3.6182034140452974,2.20368478351814,-0.047955861157736514,0.23725478148954443,2.5096107974164426,3.0935107693741988,4.836786105699766,6.21756917699646,8.726848424658675,classical
classical.00036.au,107.666015625,48,0.23928239549690788,0.016010107472538948,1281.7708462575204,1502.8957260222567,2440.360243475474,0.059410449521091334,-419.2288966836428,127.44834815453092,-3.7927351770921582,23.19407071545419,-4.3380641338123285,4.040501793737984,-8.20241713218278,-7.616568384772162,-7.080099027295808,-2.924446750161946,-7.414776087718463,-5.439006483164362,-9.099890234739316,-10.616878169805993,-5.737674599352153,-0.39248659979179285,7.027566634497207,5.593973824094498,-3.4691202988336904,-5.1662125834378365,classical
classical.00043.au,129.19921875,55,0.19095671363637165,0.1154075562953949,1063.153305525641,1552.0890396261798,1610.948592147591,0.051040885618227554,-249.53380966925528,161.60558878390017,10.134590470421758,-3.079308747753667,-0.6013948975636731,-2.076702907489649,-12.1903709419758,-8.603268701403517,-14.638803045532013,-12.051189513518745,-12.306465857024685,-7.175682071446275,-7.889322253560374,-2.0821002925298453,-2.9086135590604543,-0.8599444714853519,-3.9728775668117073,-0.8835452584386131,-3.987475391150471,-3.885224839008601,classical
classical.00089.au,99.38401442307692,45,0.21731990873655652,0.03513949736952782,2423.3928713375903,1884.700007201696,4296.62401890238,0.16668644482875386,-301.9122097905427,57.529009986550044,-59.13265200398192,33.565347018893895,-20.88486833559228,17.741966300716182,-0.6434814899704292,49.01888741064119,19.129207244018566,27.08637911248176,-17.64494647046327,-0.2738337171725321,-3.7493485208314707,18.161663429118537,9.95983406678675,11.609025186617506,11.279266445473446,15.379257208450356,-7.411045343334506,-5.8538212567190735,classical
classical.00024.au,151.99908088235293,75,0.25334953377415353,0.06669565290212631,1253.1741159398432,1371.5282340741624,2292.91113508006,0.07164771490421827,-223.13293647091854,163.24033893383333,-34.404714853705926,24.170497152654907,-10.289188646345773,3.22783353421682,-12.86694533680557,0.795775178449095,-14.274351245873808,1.6620186356789102,-10.140787197113692,0.2466378056615401,-4.5403354387190795,0.11014801329320523,-2.8664718668822498,1.348812490218175,-0.3367840348577753,-1.059472975979192,-1.0947909976731751,-8.060088905662912,classical
classical.00044.au,80.74951171875,39,0.2521132186176995,0.017931727692484856,1181.0215862992002,1411.5926414076798,2031.9960461312403,0.07170553768382353,-402.2155387394222,154.0391034647309,-15.219432077637032,15.300229889985145,-3.0884772670194187,-3.1902324826759667,-9.787203554546807,-17.31869013708789,-12.3077781084681,-7.907882621221344,-7.088667035806557,-0.2848248155537684,1.5523139499651841,-1.47211551702972,-1.7416349313426605,1.851985606841154,5.0342854601135345,-0.7454250051838852,-0.13665892390279005,-2.858921649256772,classical
classical.00000.au,95.703125,45,0.2523910772442057,0.0362548902630806,1505.299011801581,1558.9528490936884,2717.0085706208883,0.09824505974264706,-268.15596316034504,135.68958144373983,-34.07063304596242,25.630832141602124,-12.969514115877201,17.89194699062092,-9.996484513170797,5.628052618890444,-14.142417226265867,7.498352679325149,-3.9615999460238864,8.26125604024406,-1.3529337659270149,-0.3822572817737469,1.0317635343204934,3.8071869854868825,-0.3037967855623502,1.7785565443986358,0.8903275244786738,-0.8378841277402548,classical
classical.00083.au,117.45383522727273,46,0.2446658227850671,0.041897475719451904,852.9122973003556,997.1419965234242,1401.2831932989068,0.05079296572658669,-338.825721229825,190.19807684924186,-16.329574588644792,3.691679011180137,-0.4389788584378205,-8.8917561296511,-10.386074297027129,-16.370459261316704,-13.287487176853752,-10.788423358235177,-8.645040393998846,-8.284630148431631,-4.6191251169809195,-3.797573545371913,-4.546130567810195,-3.65722868442045,-0.9437037846575501,0.5422905037568491,-0.26284556185409746,-1.5603521348385871,classical
classical.00062.au,89.10290948275862,18,0.3202247270288509,0.038956139236688614,1474.8033835452404,1813.316458852605,2809.941342002467,0.07404603751451239,-305.39650277068216,135.92573740884168,-11.755876638146814,18.222891938405734,10.388240249247477,3.0167268467687682,-5.595541904432623,0.14511643837183666,-1.348897005610557,-1.8679053395130198,-3.207136058180358,-6.740363851363358,-2.692869920499163,-5.595527211613623,-4.521923979890654,-4.783026320897177,-5.37030903470488,-2.6221510019435135,-5.8368102179368115,-6.928834666483993,classical
classical.00046.au,129.19921875,37,0.3467975225620292,0.11512524634599686,1878.6445743423567,1964.9120078139788,3633.9863591149865,0.11161308170472137,-85.24346169512398,118.42889755430413,-31.47463608575232,20.28412147088861,-4.42111027479888,6.922971696541419,-10.954463041309609,-1.624368200171928,-7.370241463829479,-3.0151171487966635,-4.433376577533243,-1.4036739997177614,-4.247367073395415,-4.168933312564258,-3.9820214975186454,0.27539699811881,-3.393379997581913,1.6944512918698458,-3.6855269062842666,-3.439862216350436,classical
classical.00055.au,78.30255681818181,40,0.1865637469690805,0.01305568777024746,1079.4489813722073,1388.5558976974628,1764.672662599168,0.059341288941563465,-484.0280493147699,144.1766478073502,1.399308863531041,8.103261462075851,4.931988975332351,-2.322560063465856,-2.747426349123069,-6.8370302311952535,-10.140659326370859,-8.057536506027997,-7.152664135479768,-10.565808429268818,-7.789401599591004,-2.957175995833888,-0.2614279826687087,4.301272466207765,5.296612585269162,0.1857968688204597,-4.530117866685417,-1.8724100229099832,classical
classical.00094.au,184.5703125,88,0.3690083399148549,0.013995526358485222,1424.0137458217055,1696.938575798226,2927.3072989732486,0.07015490458107586,-385.75768586715634,128.63866257202457,-26.736025113943708,39.483501975433015,-2.1764460920155297,16.760004639082315,-5.731489716197751,14.721900597321042,-3.092115022175294,12.30530221956929,-5.894019989459621,2.7837795619554995,3.671495969964042,10.918803643198418,10.536646286293651,9.914707465491947,6.10759758745161,3.530101207883612,-3.320011465515563,-3.6745706733736925,classical
classical.00099.au,95.703125,45,0.33386260020351444,0.01050262525677681,1524.906760869059,1868.9219175847384,3325.1048935456174,0.08068318558920279,-378.72447620460645,126.49417269355423,-18.81674729266593,42.886753826362884,-14.294651535013312,25.343919126781465,-14.64836079017571,18.69327272342782,-10.193097764294741,21.112942872714342,4.447901285086638,18.226380384085083,-10.275831005665077,8.955647266639797,1.2109813943073369,6.280481499143401,2.530584140933346,4.389194710772674,1.705060990592929,9.986725955495103,classical
classical.00039.au,161.4990234375,73,0.2708148564587254,0.012819476425647736,1633.5347587817193,1735.0812407599308,3161.25588431816,0.10895928066950464,-409.5301477898937,116.79895614853324,-16.165442111079003,11.703343822490154,0.7295381519958405,5.9845190483479485,-4.261598189690547,0.4991366334713589,0.4355117670272266,12.600681614471759,-1.1079771978422355,-1.147162920286972,4.973182462723325,1.7579825439618997,-3.9100985935095474,3.505997752305041,2.799355368215051,3.1019949761163463,0.6512571716016589,-0.24516509444713175,classical
classical.00031.au,112.34714673913044,51,0.30315934792957566,0.026815004646778107,822.2634339911334,1136.1422528831902,1433.449665459317,0.03945743336397059,-374.0323929119954,172.46891554547406,6.4368438413931495,20.10563848609107,5.906853087809515,1.5660882830128937,-6.698415483592548,-1.1985406168575063,-0.279774611090573,0.324508652812905,-6.54110258825043,-7.307399142819492,-7.326577170112321,-10.21687771879345,-6.144977816002183,-2.4272331264408304,-2.6700470716839617,-2.2851622287065,-1.1556760645561464,-3.8141734279620536,classical
classical.00076.au,172.265625,84,0.2604831124597395,0.05885127931833267,1340.2706428191875,1538.935290859348,2521.9847499032508,0.07171347414376934,-238.5822363311016,149.78393665143378,-28.870045140785514,28.259255985271068,-0.7971581283728594,-3.9279169264187868,-2.1437024115222547,-4.342735857532334,-4.189805535190415,-3.4436224317282287,-5.770773269088172,-0.11647072005100843,2.518272395193991,0.6817654387244475,0.06846123224629407,1.705275095407911,0.6521809488237437,1.4684146707913053,-1.8314073141457765,-6.244635205577718,classical
classical.00023.au,95.703125,43,0.26715585465960234,0.017132366076111794,983.6863867166007,1403.9756059575882,1852.513798102506,0.044227245791408666,-406.9177576973988,163.08250273194972,-2.3612187127469606,32.384032374315325,7.980317461000333,9.600345444186475,-5.4201728199896655,9.466266816485053,-3.0420964508171813,10.165265546962196,-10.34240709506843,-5.423225018782436,-8.041794867809154,-2.0908074710382487,0.39918225275331226,3.392422502222899,3.502365361096937,7.387801223092081,6.448440377714895,0.1848010963845113,classical
classical.00073.au,129.19921875,56,0.21632836159433178,0.043831586837768555,1211.2963352101176,1337.7625051510597,2104.7039398098877,0.07093910240905572,-306.75277129289526,152.9124810640013,-27.59059249447013,16.318111872072365,-3.1567297799553833,-8.933617140686628,-5.425213111628958,-9.775880614556133,-7.109971690297042,0.2932806213874465,0.8703542921379103,5.411912045446337,8.193733418878775,4.19989150425626,2.057260202883064,3.0330749260342644,-0.3866695887639436,-2.8138767160606344,-2.904078409626935,1.3338032701047455,classical
classical.00040.au,117.45383522727273,49,0.2505864517403995,0.019744932651519775,1396.6912386576882,1525.3480955162795,2652.725625997726,0.0726431737374226,-358.6338939274449,129.09255351191763,-30.40317972901088,19.88711482363412,-10.385148603664502,-0.6507226569375489,-10.60776687026547,1.5449035530549706,-3.9749872217713773,1.8642585129261042,-8.841996782489366,-7.168083311714834,-8.213491933579798,-5.940116839078145,-0.1132166854521042,4.2803451103414565,8.969017495963058,12.80198792480831,14.686910239353983,11.511354788934359,classical
classical.00054.au,95.703125,47,0.3194681207720477,0.17542141675949097,1712.4460758864268,1607.5340769983825,2833.4578664679275,0.11627820844620743,-106.19179611556925,127.37362546243271,-45.29143600762213,31.271674344197947,4.311937401669913,-5.068769227556796,-16.118931655532464,14.687397528203652,-7.90438914603479,-1.2197800795768554,2.9905048758232327,17.461090061223057,-4.073547669633514,1.7817732195400615,0.5986868779570889,4.610257747363964,-9.984091887934472,-3.3434888635916895,-3.0997669392483975,1.9112880782046247,classical
classical.00069.au,69.83741554054055,32,0.2366658041906498,0.02916662022471428,1349.415927727444,1522.6843015398392,2443.6185571062306,0.079280321812113,-321.1968465070126,136.3056095888515,-28.311378194503614,31.041760817890413,0.5607446928516093,0.22359815286575135,0.6565997679627588,-1.3185242731387894,-0.04185105174411992,-0.42078137836157203,-6.193747887673255,-0.16091912759294164,-0.48144858352562464,-0.7482588954307663,7.478552268127522,10.980685003272075,7.842622000306988,4.329039154669187,2.988217679380916,5.856143242532448,classical
classical.00086.au,99.38401442307692,47,0.31215769769166035,0.03152145817875862,1356.373033141779,1494.742480051745,2496.7265693026798,0.07686121323529412,-283.425193232684,159.5823981588219,-29.540638726974787,18.55221959588063,-9.888207447427227,-3.424281002154472,-10.992089155124967,-9.775556656800108,-8.29618517836429,-4.247249757434466,-2.8618327071116414,-5.974322541294855,-4.022138520613444,-3.348464907529527,-3.386720903216117,-1.8592897240584019,-0.44200603819111195,1.8984968562997473,-0.11611506822654007,-2.8168767707157016,classical
classical.00058.au,143.5546875,72,0.2656965276731936,0.029998525977134705,1137.9542403275434,1480.5218664318231,1821.1806542364068,0.08186836360777863,-349.97767860014505,161.83292685751144,-3.369808924367338,14.192186249542521,5.775283766556447,3.54168949475297,2.97859372523138,-7.105820700430176,-7.921549581302681,-0.3594619771726996,2.8358877265960523,-2.4959777983696347,-6.779701338603158,-8.832050432150531,-6.674717885557355,-4.899663099173618,0.10075633361679291,4.259926518873709,5.100457698109779,2.60898232651926,classical
classical.00082.au,117.45383522727273,52,0.28279743349110176,0.04297604411840439,1415.0792102867356,1448.7435905958473,2489.5016129910023,0.08737929022349071,-264.03686214229646,142.14724844821563,-51.36072438971247,5.033838757462582,-20.262506797163564,-17.130109895967102,-16.068241848331525,-20.306544119974482,-15.035514680972051,-9.732967646481436,-8.39536805666474,-11.771165534580458,-6.878544417424116,-4.600869784421211,-2.051570384800913,-2.375288366507957,0.9644729674268385,3.0212668828670357,1.3779570132232715,5.553212224903243,classical
classical.00004.au,161.4990234375,80,0.2231708008860159,0.04229988902807236,1705.7046109371424,1646.2929709871441,3175.7391300732875,0.1128666644494969,-259.90997618019475,118.9392889477839,-35.611851398496306,31.977636321781432,-16.529281126019068,10.622128021266978,-15.651277093433492,7.435393944205708,-5.812290547921404,8.267929742921407,-18.012740418937828,-1.1968328697170894,-6.347265454649281,2.7614515367855823,-2.5925736525537704,4.38480667953844,-4.13689494731383,-4.7794740088838585,-4.77236021429829,-4.60832248907136,classical
classical.00090.au,95.703125,45,0.21581267748775504,0.023866184055805206,2172.340940607677,1883.2585657082163,4066.550410126016,0.151986231375774,-326.2809270944818,85.92119292953626,-42.98763850765279,31.841543120731863,-19.572506160290576,9.99443250901125,-16.459342635499212,10.003571890161876,-8.595387586541255,25.50846430502583,6.536586425614551,16.398617304052674,3.505810897140911,9.588158510399566,5.921453162020809,9.285932017038094,9.968676328886573,9.201811023280646,2.8012008139719096,-5.379816183298339,classical
classical.00066.au,135.99917763157896,68,0.18703242600552045,0.03173135593533516,794.9184861016782,1295.6894515844415,1007.277242465654,0.04503222958591331,-429.34623722956087,175.15426728174404,31.903710627161658,4.270010623444944,1.052185075892132,-5.77080925613692,-9.479317980480003,-11.282057170631537,-10.581429046973538,-8.662842868603567,-6.334779173241377,-1.680827171381118,0.8209652286054319,-0.18507836277384843,0.03162607343892746,0.2061319526574008,-1.8470327366954011,-4.420416953705007,-4.973250266430207,-4.604227459544344,classical
classical.00065.au,123.046875,55,0.20716326061312468,0.029202889651060104,828.7544422717997,1325.839315786041,1013.4855382582721,0.047511806428986066,-421.72126122571234,172.81631691955565,28.094362938533425,-2.574365602897959,-3.571014934212471,-4.860743292325996,-8.88990323115458,-10.700826920767827,-7.689229034385426,-7.96327118434616,-7.336991919028723,-2.7202992415523446,-0.9207696403627147,-4.212186208236448,-8.420820839725696,-8.39837817064346,-4.131449937848608,-0.41987921332731915,0.08586487599042925,-0.262021273877673,classical
classical.00033.au,143.5546875,28,0.3039280260118728,0.012362544424831867,1128.2640221625,1375.873089355059,2165.7702372170083,0.05439309512867647,-429.08430393545865,120.75417980751197,-1.6857194177633144,17.954271764130617,7.736961670421291,-2.045432003364323,-3.942677646248133,-2.536329162496534,-0.5830618096347547,-0.7971209923258413,-9.051377243408021,-3.6858563189701417,-0.9777256034407712,-4.998318783208518,-3.8106700213841282,-2.4144220322250347,-1.8966308437398862,-0.3072191200678031,3.4196363301405164,3.145613900786159,classical
classical.00016.au,99.38401442307692,35,0.21920908834659472,0.0080107431858778,1054.4895874737006,1455.684587099021,1947.038226526219,0.04766448880127709,-482.67763245629925,154.8658039316807,-5.028833565939808,29.731905324678436,-1.8718459129321892,8.219090615754393,-4.765624393624397,9.654473427882841,-3.330428100491425,4.539550024236593,-10.095197116065517,-0.655760969959617,-2.449868246310702,-0.1684531006910671,1.862222187206811,3.4797667946099504,3.388825940299904,1.1157748971859371,1.2770167508937538,-0.6669139920497567,classical
classical.00092.au,95.703125,45,0.18116113915082585,0.0841551423072815,1807.4611780311006,1439.02656635677,3071.923091168005,0.13095801385932662,-299.6718529905982,103.6690699851998,-27.64827926369669,51.02044975458857,12.29165044628515,16.507968189693994,-10.935733462958364,-0.8987033378303185,3.83939938597616,12.954079247410942,-12.395878151146643,2.455285016681175,5.183694316632266,-0.7331937832653758,-0.6110289011383829,-1.1951193011932169,5.918663797496541,9.809741995189045,-2.6670446381347674,-3.084350476297183,classical
classical.00010.au,103.359375,50,0.2450150871847653,0.0295126773416996,1497.19663930326,1570.5336251769952,2868.1493233601004,0.08621640987809598,-315.01273185345264,128.72961739989327,-28.923032379153987,30.837603472110207,-8.99513751421673,7.980528057652752,-9.847439161924465,1.4504841730041986,-8.964623310680889,6.0521973179294974,-3.320049202339031,7.604282769354338,3.7933440071408504,2.9327298221244855,1.8383716359053788,5.2083505705960365,1.0746674369977793,0.1424036536380876,-4.53604949289302,-2.303605293224453,classical
classical.00067.au,143.5546875,22,0.267353393999255,0.03168778494000435,1118.2275065852268,1702.174919595113,1993.6712778758708,0.046355350836880804,-413.5759925893345,143.42523464700372,31.34383677323029,14.031339140860581,1.5243762447321527,-2.291032157032345,-6.478890303933578,-8.102931183956533,-5.924818660483264,-4.462898998505075,-2.783361132309963,-0.809472788990167,-1.2081398892545798,-2.3808458322979416,-3.8103265691479113,-3.5154015579876674,-2.7125174434915604,-2.385785555952338,0.6228237414281184,2.667576504359656,classical
classical.00002.au,99.38401442307692,49,0.2778652264123503,0.043869055807590485,1490.0348101512684,1599.9591017638204,2784.9164933243032,0.09004972003192724,-235.25581575449473,141.128194860396,-34.66685320119113,30.979235246400215,-16.37793447999931,23.111984304250363,-11.031445065183414,7.6394659761484345,-19.00824242998964,4.235648969394169,-11.820915791505708,8.909783265289079,-1.4338713378830694,4.281025242589041,1.4821406505777261,3.187973497908473,-1.3095179846473433,2.9298184442030624,-1.6610027985860265,-2.8966657450129523,classical
classical.00015.au,83.35433467741936,37,0.21658367465267556,0.011433194391429424,1371.5609989669474,1562.1588995925958,2620.2841555001937,0.07575237640286378,-449.5371145979837,124.95545907980326,-19.87163108831985,27.514560539857698,-5.7687565183591065,2.2000355580735933,-6.575344089810321,10.608865596732178,3.3658002165971577,14.39861541686936,1.9919393552988702,5.253876046778244,4.415059766622069,5.0613429173103475,7.178780343635182,6.201670161550509,7.162364457943562,3.8378608347162015,2.601998613989017,4.9400629006671934,classical
classical.00070.au,161.4990234375,76,0.24423929847771836,0.03191782906651497,1355.7979175630267,1615.509457444962,2522.4097473333495,0.07085595854295666,-321.1835570952078,134.56213995696558,-18.252363996011287,22.190756768049194,0.42409191390849493,-3.804539164010627,0.49306880406459414,-1.144537722591976,-1.8977931558776502,-0.10311268083881449,-2.755496050214568,0.5963897061700565,2.4990612543872737,0.30935005820773254,1.6792689474985538,2.8844494267553085,2.0831113120247724,1.1597686844279211,-2.3928554201460313,-3.408994939756822,classical
classical.00045.au,184.5703125,86,0.23627931524205503,0.1386280357837677,1175.77635010945,1502.5811648255053,1901.213503622049,0.0622955416747291,-170.87168687030845,157.05333631957163,-21.97223794088244,5.248212231378129,-4.095150953843811,-3.685956471298022,-8.814517378234749,-4.855915431604671,-7.882416364279716,-5.411493835408394,-9.36836421582506,-6.620591487054955,-7.813977218482243,-1.4581608541123352,-3.597212508304932,-2.8627463699634466,-3.9175581620712667,0.20200267012517137,-3.4351768211999665,-0.8327044381181545,classical
classical.00050.au,107.666015625,53,0.28615873151480525,0.007970526814460754,1170.0747483361945,1595.535984594608,2360.219061411571,0.049492898002128485,-449.59559710718855,151.50777708057137,-12.74792686531573,44.27062033440701,6.237075700010102,4.049765919354138,-1.4823328621349976,-1.6196426257092789,-2.4910785674755576,-4.2907894049387085,-9.65814325189272,-1.339994625244494,0.15140474957305264,3.7330194768967275,5.286010907761467,1.2054171612575986,-2.303857753167418,-4.123120889043565,-1.815835687343322,1.2345289878699606,classical
classical.00064.au,89.10290948275862,32,0.1989257687629033,0.012563468888401985,1118.1087949480986,1944.7963016880992,1873.613670514464,0.04229906395123839,-498.72952756455453,145.67489144458094,46.51984499994024,15.262437380443036,3.0609852378640925,-0.8312169929663908,-5.215124706281865,-6.201449496472395,-3.8140424336155094,0.08368699811006042,2.7228129719203995,2.221047387012337,0.2389878777856465,-0.4610764719586126,-0.8743076443154437,0.5857767003355283,3.283147425213246,2.3089978238362847,-2.5719669322617293,-4.819584370012696,classical
classical.00052.au,161.4990234375,74,0.3879492114780825,0.055504653602838516,2411.938717521315,2436.3554414966125,4994.71146432977,0.12697013169988391,-186.39885958340417,86.65773163115878,-15.707338109100991,14.743797598232556,-2.2162293325689375,6.269822618278973,-0.8892011958566178,0.6652992953959004,-6.086888072381981,-5.210792594341242,-7.860584816659859,-1.7171626510542628,-4.707716858186802,-2.0587987204184888,1.4084772791600424,2.7604784507023634,3.3013492249586727,3.1108609743575597,-4.410137469080429,-5.0380423104727114,classical
classical.00018.au,161.4990234375,79,0.23907887052773066,0.018684960901737213,1157.8898583070854,1320.769334487984,2181.97847254136,0.07066888484423374,-405.67381407599885,145.70731054018822,-0.8328105200905379,23.074004543058702,9.221291171535189,-2.649329608901826,-5.74746685133468,-2.0850398492809794,-0.642352710506453,6.762438456741647,2.804330022570514,2.4406665687658173,5.080262274018626,2.3873983600342554,1.868199322344421,2.4992955664436276,1.5197645108918671,-2.263746763747152,-1.4423908433191541,2.613459964303796,classical
classical.00095.au,86.1328125,43,0.22754520289469768,0.013565916568040848,1800.7078431571479,1780.9422687322447,3426.854278281008,0.12435714674438854,-422.6054908362015,89.8327242582814,-18.717685266130193,37.79848940377586,6.008159885164212,4.15811875373855,-1.981775725082842,12.124464589885381,4.167507613738222,13.78876949715234,2.824422219753061,5.887097545423543,6.128175064044971,8.144629005566694,12.357587979330072,7.093214533130081,2.4143644941956985,0.7841784918800198,-3.4213684331501724,-0.7460985128806357,classical
classical.00012.au,95.703125,36,0.23565796300832662,0.031418923288583755,1179.9086542698356,1332.0760426712739,2153.69531023244,0.06593875471652477,-362.7068034131516,143.9500167538915,-18.978735939233765,30.648398011953752,1.051361971341476,0.268699895097226,-7.971798926034913,-3.8689748022829944,-8.924187563661793,3.246232281856894,-4.449105909499467,3.6338747724698934,4.931776441102301,3.279899741896899,6.371131918946151,6.072489767201356,3.8466641157898174,-0.25213044171530585,1.1599387351243806,1.7927818793511159,classical
classical.00032.au,103.359375,48,0.28313388341844414,0.008045235648751259,792.8999210790028,1205.2704701829189,1207.567698003338,0.03658178937693499,-498.58411372200436,177.51991617079267,11.20583976283698,27.645544725081656,-2.8339873721294415,5.101153023149259,-6.605435121218775,-1.0603551807690277,-4.152252699418328,-3.053446287692033,-9.906495010947406,-8.566302219839637,-9.185145326588795,-11.93079221371234,-9.190084173742273,-10.897356412445296,-8.853785053597523,-3.932598268230801,-2.3911223915648194,-2.3027064851590113,classical
classical.00088.au,103.359375,45,0.294134905374451,0.028241822496056557,1302.6624548505915,1455.251726418481,2347.185806888545,0.07053623258513932,-299.7755313115119,157.33685850986942,-37.35420931187298,15.771008381306018,-5.74981701304324,-4.45776919363755,-6.815905375766043,-10.737252083989365,-9.883400015205902,-8.153300979819287,-5.417673363077405,-7.837649527136983,-2.732071341987492,-1.1082359782756523,1.6503443208562962,3.6421787488753825,3.084368613146826,0.10920495187866087,-0.7951717594830253,-2.7380047824961733,classical
classical.00026.au,161.4990234375,79,0.24564557854872632,0.038903284817934036,1278.6010872598467,1311.8149730792509,2233.269829056211,0.08174818292859908,-319.330973425241,143.65876062032274,-31.169573835834704,10.9150318123062,-5.536344023048103,-4.259856073365424,-8.934058353900156,-5.589971740562446,-8.016283533551064,2.3332706864636634,-4.469379625028517,-0.3298329672690671,0.9643883712609784,1.1423552500018381,-0.4777494101673427,-1.3173241771558473,0.1516453332891592,1.5049004804729877,3.704420030597573,3.0609059939044587,classical
classical.00029.au,135.99917763157896,58,0.2469353608378584,0.04160801321268082,1558.8139525993831,1578.5636815986038,2922.0656640020316,0.09221523981714397,-297.21974762606015,130.2805886203292,-30.58888955106601,27.490372825222543,-7.059620568148159,1.9903359498396571,-11.127161557584364,4.754548282900508,-8.772728106255473,5.4197220020529455,-5.3734476849706905,4.469510430715633,1.7315192584243102,1.888136740217795,-1.3104690777457142,1.0909120637476528,-0.9895015077621266,-1.4648298847507921,0.6359714094289746,1.1599156273766358,classical
classical.00030.au,117.45383522727273,53,0.2783489161729043,0.029736259952187538,1243.7180205218954,1358.6253807099508,2353.1274376269835,0.06372448239164087,-315.6496456481847,149.67170277378443,-30.598151627226223,23.22397625366009,-8.700464260239515,-10.105478519889822,-15.734752046232211,-4.045699298135958,-7.6587571062919295,0.04666427904731613,-11.141925267633725,-7.66872881650397,-5.870953867246812,-4.857393600077824,-5.141024188676648,-5.416103603399957,-3.1731723364917968,1.4509252104313974,0.1280263274478585,-4.178902783849007,classical
classical.00021.au,135.99917763157896,67,0.26676021710241693,0.04546910151839256,1371.2835660918865,1440.791445030641,2570.001126221459,0.07956679022349071,-278.2118713817869,147.88774943177245,-31.578069878097804,20.365625844175064,-9.584999369046457,-6.243183456704653,-13.607877998907224,-0.6643535257323706,-7.273588579297926,1.0241378460473325,-11.754583635775305,-0.9649533709452234,-2.2219441007557506,-0.574204163220634,1.8751233468205997,5.1497116004477395,2.630448073559339,0.8219372707692235,-1.6470677668734106,-0.10404456556751251,classical
